gene,full_log2FoldChange,full_pvalue,full_padj,eligible_fold_count,estimable_fold_count,direction_consistency_fraction,median_lodo_log2FoldChange,minimum_lodo_log2FoldChange,maximum_lodo_log2FoldChange,lodo_log2FoldChange_iqr,nominal_significant_fold_fraction,fdr_significant_fold_fraction,largest_effect_change_omitted_datasets,conserved,exclusion_reason
GALM,-0.0292157613187166,0.738685688378179,0.782293788973811,10,10,0.7,-0.02897151242710775,-0.201622856685463,0.0761691619584616,0.080450955798889,0.1,0.1,GSE194122_BMMC,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GALNS,-0.201748287272996,0.0137522348252861,0.0235127583287034,10,10,0.9,-0.20443278371415352,-0.254388178646194,0.114326399280555,0.0524677996369875,0.7,0.7,MMRF_ImmuneAtlas,False,median_effect_below_threshold;omitted_dataset_direction_reversal
GALNT14,1.56595986832217,0.121414204565088,0.164227360767464,10,9,1.0,1.5937315080391,0.791733693512244,1.66515457516108,0.08670815881440985,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
GALNT4,-1.82658546821481,1.47107865497172e-28,7.82523778404855e-27,10,10,1.0,-1.79974381649319,-2.73545143145536,-0.887011342454875,0.17798507381601758,0.9,0.9,MMRF_ImmuneAtlas,True,
GALNT5,-0.563987890783167,0.07400147949224,0.10630193237615,10,10,0.9,-0.555492262684836,-0.766801181712657,0.0391264197313593,0.08862834529049024,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
GALNT8,0.46489636202809,0.100683071540214,0.139220385129744,10,9,1.0,0.461666482394415,0.206704826218957,0.676141068413445,0.05756772586137704,0.1111111111111111,0.1111111111111111,GSE194122_BMMC,False,not_significant_in_full_unadjusted_analysis
GALNTL6,1.52898858694505,0.395711877510184,0.458818064381803,10,7,1.0,1.58857756740193,1.12579587386678,1.65801526071467,0.07044139598250498,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
GAPDH,0.743565085464356,1.18536843801891e-13,1.14857354412501e-12,10,10,0.9,0.734322802610011,-0.273062652981094,0.939738321324863,0.05884925464099855,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GAPT,1.34822884526104,0.004044472069398,0.0076864137432635,10,10,1.0,1.9966948477507451,1.02065258224783,2.31274423425779,0.6443693245294975,1.0,1.0,MMRF_ImmuneAtlas,True,
GAREM1,1.90730540621756,0.0011334510424135,0.0023970305412176,10,9,1.0,2.00316930690056,0.852513256423859,2.14591788515972,0.13640386368369017,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
GAS1,0.686538748569499,0.02364243881781,0.0383830686880235,10,10,1.0,0.6868615837372605,0.252717425990236,0.852597905085333,0.06871235756837935,0.8,0.6,DISCO_ref,True,
GAS2L1,1.84484655295808,0.000220056932152,0.0005254955507597,10,9,1.0,1.94220673308141,0.826527962542497,2.36202736347016,0.20425732045863,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
GAS2L3,1.06762149800833,0.0186782180042239,0.0310390661319794,10,9,0.8888888888888888,1.10832400475734,-0.0955926391942161,1.61116160129318,0.2053724437101101,0.8888888888888888,0.7777777777777778,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GAS7,0.807731389333246,1.2157574992548299e-11,8.611065004912239e-11,10,10,1.0,0.819048139871704,0.539331793190491,0.948797632269195,0.04259996727448978,1.0,1.0,GSE194122_BMMC,True,
GATA1,3.4433782488223,2.1262812032591198e-11,1.45654453516291e-10,10,10,1.0,2.803192197491025,0.513194835868709,4.86230505841855,2.2638918622637325,0.8,0.8,MMRF_ImmuneAtlas,True,
GATA2,2.19040398680963,0.0047257547183268,0.0088872147715143,10,9,1.0,2.23845902330353,0.929614606726066,4.07278868814997,0.0962087058190999,0.8888888888888888,0.8888888888888888,DISCO_ref,True,
GATA3,0.319046616790329,0.0002762908932055,0.0006467464868793,10,10,0.9,0.3184734420104745,-0.611800921946701,0.506545623277893,0.0482973497039505,1.0,1.0,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GATA6,0.0303311687416619,0.910225028865336,0.927517062081976,10,10,0.8,0.040767161102159694,-0.201481602700856,0.211502407367943,0.08478244114124472,0.0,0.0,inhouse_NBM,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GBA,0.0294477323622572,0.82403555926218,0.856057666487394,10,10,0.6,0.00216690825777555,-0.287136033320715,0.247522542574901,0.09707967157407728,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GBE1,1.19122970424532,1.34882646841197e-23,4.45027365812125e-22,10,10,1.0,1.225756996535345,0.537220505056542,1.47856384903733,0.03857761383202751,1.0,0.9,MMRF_ImmuneAtlas,True,
GBF1,0.719360904278705,5.8488839216455595e-12,4.3495337922308595e-11,10,10,0.9,0.717619778090558,-0.147447887801916,0.899926612049274,0.14356509683765217,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GBP1,-0.707546331389192,2.7036218817542804e-09,1.40799009686164e-08,10,10,1.0,-0.6913118508865954,-0.853072864690191,-0.0569791532306839,0.06516387719561045,0.9,0.9,MMRF_ImmuneAtlas,True,
GBP4,-0.472059468776512,4.81072041151508e-08,2.11096679336937e-07,10,10,1.0,-0.4716548050100945,-0.529275989675026,-0.042749506059908,0.016206190964150213,0.9,0.9,MMRF_ImmuneAtlas,True,
GBP5,-0.534545387632274,4.8911335047243e-09,2.4659070561052e-08,10,10,1.0,-0.545220360842509,-0.690961301493135,-0.228467887138015,0.08971585794886805,0.9,0.9,MMRF_ImmuneAtlas,True,
GCA,0.355164045962412,0.0202298373761363,0.0332570615710497,10,10,0.9,0.3952780159428665,-0.329178886336759,0.608748861338219,0.04798914227610701,0.9,0.7,NBM_66k,False,omitted_dataset_direction_reversal
GCC2,-0.311486232636052,4.41403789099447e-09,2.24054328390985e-08,10,10,1.0,-0.309581402721829,-0.351796780522381,-0.231667703523897,0.01807705294301276,1.0,0.9,DISCO_ref,True,
GCC2-AS1,1.26785374139841,4.60447147951403e-05,0.0001232192496032,10,9,0.8888888888888888,1.35584832952195,-0.148214459725818,1.49431820781364,0.14044241229031007,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GCLC,0.177406690958734,0.0174020245400766,0.0290852048500863,10,10,1.0,0.1877812158395355,0.0674390230415217,0.338245860313316,0.05365587407851549,0.8,0.7,MMRF_ImmuneAtlas,False,median_effect_below_threshold
GCNA,-0.535905870652284,0.0042225862142838,0.008004487976386,10,10,0.9,-0.490108174941177,-1.15361414073487,0.312710169102524,0.22569002313033149,0.6,0.6,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GCNT1,-0.085238085204757,0.526091549040358,0.586132773059925,10,10,0.8,-0.07612591704736295,-0.283980290856075,0.093708405883166,0.08844689486857338,0.0,0.0,NBM_66k,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GCNT4,0.228587762033637,0.29393646835942,0.356015522666742,10,10,1.0,0.23570292065377652,0.0504161850527599,0.58526225015066,0.1843602865980745,0.1,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
GCNT7,2.20883460399388,0.0140646824050355,0.0239997346571032,10,8,1.0,2.2858966183828198,1.61221770806702,2.41018163422748,0.17095320384564516,0.875,0.875,MMRF_ImmuneAtlas,True,
GCSAML,1.09562217911738,0.551625679727987,0.611054965665533,10,9,1.0,1.13634552118492,0.628383253834551,1.19722295233851,0.0724961223229399,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
GDPD3,-0.359793916009547,0.0831163395873833,0.117453369007598,10,10,1.0,-0.3365150970293455,-0.737982015808926,-0.206127637072179,0.05912549221402297,0.1,0.1,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
GDPD5,0.207693025160043,0.0737859878302405,0.106100352841072,10,10,0.9,0.203102806289056,-0.42660867819645,0.383638712413604,0.10843001751309778,0.3,0.3,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GEM,1.73166404084822,0.0169201484072279,0.0283343185502342,10,9,1.0,1.80481282764159,0.424743018589568,2.0768834738715,0.10799880773252002,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
GEMIN7-AS1,-1.13808709300554,2.35905155026351e-06,7.83794501690484e-06,10,10,1.0,-1.118074342445625,-2.17992911143019,-0.745740795696596,0.14129713787130016,1.0,0.9,GSE194122_BMMC,True,
GEN1,-0.008840819210704,0.94891744645957,0.959035798447798,10,10,0.4,0.01812257259446115,-0.372165857051301,0.159100130435215,0.15515425410289518,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GET4,0.941322092495314,0.0057591257571979,0.0106955192633675,10,10,0.9,0.932004572945619,-1.84671849662332,3.07748026695568,0.3592588489431242,0.9,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GFI1,-0.143540267291451,0.121305933454509,0.164123496262226,10,10,1.0,-0.1456167850228595,-0.607282636129172,-0.069483306598269,0.02389813599994675,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
GFI1B,3.18913882462771,1.27200545995575e-12,1.05253404170624e-11,10,9,1.0,3.29714496923414,0.18006086921804,4.49525314246115,0.7283520976484099,0.7777777777777778,0.7777777777777778,MMRF_ImmuneAtlas,True,
GFOD1,0.949411285509511,4.07748478217369e-13,3.6026996897409197e-12,10,10,1.0,0.9566179965861795,0.801380285959219,1.04576227754273,0.0830303045574079,1.0,1.0,NBM_66k,True,
GFOD2,0.0616677992964153,0.606908333414037,0.662751271239996,10,10,0.7,0.05040368703206145,-0.0302471055530021,0.379932205202745,0.11258721217569663,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GFPT2,0.349492720937346,0.268061671161625,0.328492123123073,10,10,0.8,0.36551173042479546,-1.50458341355726,0.972505764882757,0.23609583193292824,0.2,0.2,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
GGA3,-0.0055182789350091,0.942507444923084,0.954037147647386,10,10,0.5,-0.0033292693243096,-0.635744122859481,0.105981129431485,0.04047941974620615,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GGT1,4.34653169790362,3.83659261868988e-14,3.9682851827837996e-13,10,8,1.0,4.3858651387999,2.87610240988877,4.53102498437329,0.161175359835676,1.0,1.0,MMRF_ImmuneAtlas,True,
GHET1,-1.70924673281502,9.47373292847781e-10,5.24706563921215e-09,10,9,1.0,-1.71624980607462,-1.84933153153997,-1.62304104035067,0.10013601351750001,1.0,1.0,inhouse_NBM,True,
GHRLOS,-1.00516360150317,1.05768665168304e-05,3.11685727259677e-05,10,9,1.0,-1.00285925850574,-1.35586658451464,-0.79768176142915,0.08766670983255698,1.0,1.0,GSE194122_BMMC,True,
GIMAP1,-0.73973776866117,1.7059801926877e-07,6.84284423261742e-07,10,10,0.9,-0.7348583052191084,-1.09987760500349,0.400041731190698,0.14639185290114587,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GIMAP4,-0.598881304871539,5.74065217894046e-06,1.7823716384048e-05,10,10,0.9,-0.588946124822199,-0.841463350025508,0.520242135621648,0.09931959748455799,1.0,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GIMAP5,-1.43416457721226,8.878495366599831e-20,1.93655214837175e-18,10,10,1.0,-1.391001914112535,-1.94791236536981,-1.09741434463993,0.18906593376506242,1.0,1.0,GSE194122_BMMC,True,
GIMAP6,-0.334068820780377,0.0163366047874561,0.027454133061576,10,10,0.9,-0.3301596534407405,-0.620389277171466,0.599763608423416,0.1220570126450865,0.8,0.6,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GIMAP7,-0.916489484831259,3.25146163312316e-13,2.9173613586008697e-12,10,10,1.0,-0.9146237993020765,-1.02429619080305,-0.0658769688100716,0.06983453918278282,0.9,0.9,MMRF_ImmuneAtlas,True,
GIMAP8,-0.873227039775893,1.8404410705147e-07,7.34064215806665e-07,10,10,0.9,-0.856026078311146,-1.12352094958099,0.761787041618764,0.18161951556475064,1.0,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GINS2,1.30277273036078,6.12192898391499e-06,1.88614750550525e-05,10,10,1.0,1.455471796284845,0.215635419424789,1.9057582559925,0.2537892304906024,0.9,0.9,NBM_66k,True,
GIPC2,1.91277805123714,0.0236649393715237,0.038395682833412,10,10,1.0,1.938260912087355,1.35105161312507,2.11423903246193,0.19357251026908262,0.7,0.6,MMRF_ImmuneAtlas,True,
GIPC3,1.30811345857622,0.0010444300212226,0.0022259254704144,10,8,1.0,1.31914508513373,1.13152174375699,1.75951430263072,0.19358669788339244,0.875,0.875,DISCO_ref,True,
GIPR,0.0363208414408741,0.833014267124857,0.863320750401964,10,10,0.8,0.03569937988757755,-1.25836059623383,0.289554615013179,0.08123089275538467,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GK,0.752064942007943,1.23353925716074e-07,5.06732872149642e-07,10,10,1.0,0.7841932012894994,0.180989402324331,1.04427794157368,0.12856794135506067,0.9,0.9,NBM_66k,True,
GK5,-0.134313773564483,0.0527250758676701,0.0786425809722931,10,10,1.0,-0.13569347075097798,-0.188442926007917,-0.0553818377290751,0.025179244495653494,0.5,0.2,GSE120221_RAW_10x,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
GLB1L2,0.141926909067958,0.445141306532199,0.50755066293796,10,10,0.7,0.1653714317059755,-0.346266273313432,0.307437846032024,0.20966260044450674,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GLB1L3,0.584741454619938,0.0265111359749359,0.042497709667079,10,10,0.9,0.580269089532346,-0.317891748548218,0.886292593997762,0.20851939058960622,0.7,0.6,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GLCCI1,0.803451681598821,2.05156357974588e-10,1.2435815047924802e-09,10,10,0.9,0.8553322508991795,-0.129198945314196,1.03742502879321,0.08327256711574871,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GLDC,0.823255134633365,0.128082370490227,0.172130290633037,10,8,1.0,0.8549031557954795,0.598868088450056,0.996111290243282,0.11786126311182943,0.0,0.0,GSE194122_BMMC,False,not_significant_in_full_unadjusted_analysis
GLI1,-0.669014513324573,0.0197018435809136,0.0325018071478806,10,9,1.0,-0.668593033349019,-0.829557685928055,-0.600114982487165,0.04861001116739494,0.8888888888888888,0.6666666666666666,GSE120221_RAW_10x,True,
GLIPR1,-0.126344901541202,0.0951795540257795,0.132630584104889,10,10,0.9,-0.1170339407233735,-0.275389866670117,0.749149515193992,0.06684805800079677,0.3,0.3,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GLRX5,-0.0997243349360782,0.338620313772326,0.402468694868932,10,10,0.8,-0.10187737910402356,-0.260421855752452,0.343033076017208,0.11034109217892873,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GLS,-0.260535870386366,0.0064405443976913,0.0118166987596853,10,10,0.8,-0.2643913141001265,-0.665469991543603,0.194492304252672,0.13395585225999895,0.7,0.7,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GLT1D1,1.52866237241989,5.1233205729395e-05,0.0001359179142327,10,9,1.0,1.58560139007457,0.370124223997088,1.890810637699,0.11532765034301007,0.8888888888888888,0.8888888888888888,MMRF_ImmuneAtlas,True,
GLT8D2,-0.706158661120901,0.0406351569979953,0.0621752490256969,10,7,1.0,-0.711869691916178,-0.845101326646122,-0.680453125008996,0.0504024049867684,0.7142857142857143,0.14285714285714285,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
GLTPD2,-0.41717311059273,0.132535173073586,0.177473890889443,10,9,1.0,-0.368993252782283,-0.728524539930211,-0.287735793444655,0.09814048857306201,0.1111111111111111,0.1111111111111111,NBM_66k,False,not_significant_in_full_unadjusted_analysis
GLUL,0.701536526502717,3.69153773921793e-12,2.8216988613699498e-11,10,10,0.9,0.7279762797076881,-0.084538274889194,0.844198581298033,0.09040253107437246,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GLYCTK,0.393452911189307,1.51310365792282e-06,5.20991371780162e-06,10,10,0.9,0.397838799818545,-0.109236766764912,0.463377368589736,0.06402273496940053,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GMDS-DT,0.65711397983063,3.19800857887489e-05,8.73753601764928e-05,10,10,0.9,0.69150283689878,-0.257581486603716,1.30606084977461,0.2025054210709918,0.9,0.9,GSE194122_BMMC,False,omitted_dataset_direction_reversal
GMIP,0.494952307418706,5.39971981661243e-10,3.08987260197591e-09,10,10,0.9,0.4984396491762465,-0.0918804792374739,0.583743994070585,0.1055879700183483,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GML,-0.201265258190571,0.487907616296604,0.55003937992763,10,9,1.0,-0.178333751595319,-0.850036528933415,-0.0386171706252452,0.1732224260435462,0.1111111111111111,0.1111111111111111,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
GMNN,0.31889373762109,0.0195167532358621,0.0322372733265365,10,10,0.8,0.3341275077459945,-0.169771679534183,0.56536777083486,0.04804108196754253,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GMPR,3.60641045358776,5.69682882053986e-24,1.9572552751808498e-22,10,10,1.0,3.462897407784705,1.77415986973889,3.85652503036586,0.7712480944201774,1.0,1.0,MMRF_ImmuneAtlas,True,
GNAI2,-0.0911886445170709,0.203081590480195,0.257082159099867,10,10,0.8,-0.0927241653463298,-0.216713934537519,0.370364470315744,0.1120474374320615,0.4,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GNAL,1.10880650953182,3.89654135428221e-08,1.72873787913814e-07,10,10,1.0,1.110042520264035,0.868931936672138,1.33198020107776,0.2272288583188964,1.0,0.9,MMRF_ImmuneAtlas,True,
GNAO1,0.565486122267049,1.92927910692203e-05,5.48681504876406e-05,10,10,0.9,0.613475101388003,-0.103501108106452,0.687936030010861,0.07929158077453724,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GNAQ,1.37211686902356,2.2323534322526004e-16,3.1115664284312302e-15,10,10,1.0,1.400312990471025,0.578834432988384,1.78954505120591,0.09828839054189498,1.0,1.0,GSE194122_BMMC,True,
GNAS,-0.332797356169828,3.81810752109055e-05,0.0001035038715935,10,10,0.9,-0.3328957353327105,-0.609022688484675,0.0383424804895403,0.15247254999368076,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GNAZ,0.224076491447175,0.410150829537621,0.473390884570771,10,8,1.0,0.2864248608256665,0.224057940591778,0.435354691180441,0.06870393352774973,0.0,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
GNG10,-1.1799271036126,1.3191663773982801e-20,3.08377324007947e-19,10,10,1.0,-1.164223812414175,-1.94068466033707,-0.788381009293214,0.12898282627849245,1.0,1.0,NBM_66k,True,
GNG11,1.53681313263593,0.0057366457116406,0.010657567389445,10,10,0.9,1.5899084160846648,-0.503179881331658,2.5995524043165,0.3980876815636074,0.8,0.8,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GNG2,0.365948295293282,1.6986407590048402e-09,9.091390427815441e-09,10,10,0.9,0.3739458408504815,-0.0948596618054484,0.473844636353961,0.05225502157261974,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GNG7,1.72817224558974,1.40428554526059e-10,8.70456664380909e-10,10,10,1.0,1.6448793239172348,0.849037576208454,1.76954536098947,0.4041099478355774,1.0,1.0,NBM_66k,True,
GNLY,0.356275024319602,0.0063042457126851,0.0115963418843429,10,10,0.9,0.3638066035782625,-0.116093188427788,0.502690012676817,0.0876337831941783,0.8,0.8,DISCO_ref,False,omitted_dataset_direction_reversal
GNPTAB,-0.0469309197718935,0.414173645350694,0.476830214932237,10,10,0.8,-0.0479853589624385,-0.170873645555519,0.12378603257061,0.051890897582205275,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GNRH1,0.092410330355787,0.645543724755586,0.69774402594876,10,10,0.7,0.102060103857781,-0.155808406989973,0.258147750439612,0.17107748602696643,0.0,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GOLGA7B,-0.925214638330315,1.26519395627595e-10,7.89874981325334e-10,10,10,1.0,-0.939676419168632,-1.04878501169076,-0.0241904093218432,0.0877805372687328,0.9,0.9,MMRF_ImmuneAtlas,True,
GOLGA8A,-0.573469110061162,2.60158664328147e-05,7.25632486432653e-05,10,10,1.0,-0.5640925189696036,-0.818475192719044,-0.356837902683428,0.040170334202240476,0.9,0.9,GSE194122_BMMC,True,
GOLGA8B,-0.0378034391480256,0.703861278508213,0.750046779407873,10,10,0.9,-0.02730505568621005,-0.538383900153569,0.0438491676896957,0.024796337645438798,0.1,0.1,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GOLGA8M,0.427753887482293,0.137029556902987,0.182741130758576,10,9,0.8888888888888888,0.429345105249413,-0.0159263316838474,0.707026409909538,0.16742707203824897,0.2222222222222222,0.1111111111111111,GSE120221_RAW_10x,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
GOLGA8N,0.423902568796742,0.0497285037235509,0.0745570002619704,10,10,1.0,0.419281708638214,0.251799625875942,0.659829736227398,0.06517766331303426,0.3,0.1,NBM_66k,False,not_significant_in_full_unadjusted_analysis
GOLGA8O,-2.32963564368127,1.1255851238543601e-17,1.91129486991947e-16,10,10,1.0,-2.293771135603565,-3.31655158012712,-1.75419079977061,0.21165954028272527,1.0,1.0,NBM_66k,True,
GOLGA8Q,-0.247912804578576,0.466336961533361,0.528366568240254,10,9,0.8888888888888888,-0.215983486467879,-0.799469874899034,0.0607567893975072,0.22472416253225702,0.1111111111111111,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GOLGA8R,-0.846906592389922,0.0001696625293956,0.000413681368447,10,10,0.9,-0.820953297627973,-1.15613219777567,0.566170958080093,0.10259042714311173,0.9,0.9,MMRF_ImmuneAtlas,False,omitted_dataset_direction_reversal
GOLGB1,-0.326855285067279,6.20065765517005e-06,1.9081480729871e-05,10,10,1.0,-0.3458197835440665,-0.444465516135052,-0.198100446108539,0.07489629865488279,1.0,1.0,DISCO_ref,True,
GOLM1,0.594913852940843,0.0001543915990651,0.0003791066443366,10,10,1.0,0.5894371813151125,0.483576241435095,0.700104186284143,0.025754677348730493,1.0,0.9,inhouse_Harvard_Novartis,True,
GON7,-0.684930255698403,4.04443846989068e-06,1.29347593518651e-05,10,10,1.0,-0.6798010394022325,-1.72417191768304,-0.430208637411695,0.16285976996955398,0.9,0.9,DISCO_ref,True,
GP1BA,0.734761983334765,0.0063222386394704,0.0116253368703913,10,10,1.0,0.7851237731071306,0.418613251382112,1.32982967240108,0.18478519457944376,0.8,0.7,MMRF_ImmuneAtlas,True,
GP1BB,-0.0284907108575357,0.970061524220629,0.976618525639656,10,10,0.4,0.0191359170797717,-1.46311901153729,0.333149347730794,0.13593666204218385,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GP6,0.266904347586101,0.310801158031018,0.374008872764472,10,10,0.9,0.28270186822107,-0.364932273693096,0.550435141084365,0.11195148488686352,0.1,0.0,GSE194122_BMMC,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
GP9,1.47322334281384,0.153874993449409,0.202164474210892,10,9,0.8888888888888888,1.50917022418239,-0.157324569231328,1.84508308046396,0.04571319818561004,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;omitted_dataset_direction_reversal
GPA33,0.212493711863983,0.344943025710042,0.408493410501238,10,10,1.0,0.214822650603205,0.133288971422645,0.844447064486683,0.0875862496470785,0.1,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold
GPAM,0.04880479502662,0.661948255287974,0.711198733474074,10,10,0.8,0.05316843443291585,-0.0527784694458834,0.13255473436301,0.05383683490698668,0.0,0.0,inhouse_NBM,False,not_significant_in_full_unadjusted_analysis;median_effect_below_threshold;omitted_dataset_direction_reversal
GPAT3,1.57371915235692,3.62339718494753e-06,1.17103344855124e-05,10,10,1.0,1.6359235087944,0.308215676695647,2.06109113807968,0.1046238635673451,0.8,0.8,MMRF_ImmuneAtlas,True,
GPBAR1,1.51481205213455,9.80221352185326e-05,0.0002486566379047,10,10,1.0,1.584507576684345,0.613315830815279,1.8730758712798,0.16243872225473766,0.9,0.8,MMRF_ImmuneAtlas,True,
GPC1,-0.364625691556408,0.194780154179849,0.248074755849951,10,9,1.0,-0.376625014144424,-0.572181571090428,-0.275223713000513,0.06412924226919198,0.0,0.0,DISCO_ref,False,not_significant_in_full_unadjusted_analysis
GPD2,1.14185919890044,2.01845141428725e-17,3.2984912923760004e-16,10,10,1.0,1.20085806460278,0.410079326934008,1.40803911501604,0.13715364031945265,1.0,1.0,GSE194122_BMMC,True,
GPER1,1.03154400198983,0.550880005408495,0.61048840735427,10,8,1.0,1.062529366056495,0.511639990679705,1.11764018294057,0.06515632777189251,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
GPLD1,0.0069390224874514,0.980371763000921,0.983390032811969,10,9,0.7777777777777778,0.045009522091536,-0.233372993416349,1.01965092375799,0.1493401972720153,0.0,0.0,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GPM6A,2.92740536215203,0.0008809674190841,0.0019024370984614,10,9,1.0,3.04650663540676,2.15028437709008,3.34074615487347,0.2042732284790203,1.0,1.0,GSE194122_BMMC,True,
GPM6B,0.0598549435386043,0.756727145272239,0.798384660656584,10,10,0.7,0.10746291812841785,-0.61755632796251,1.36092955281649,0.20002574288758695,0.2,0.2,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis;direction_unstable;median_effect_below_threshold;omitted_dataset_direction_reversal
GPNMB,1.70758485718637,0.0332334339297958,0.0519789652193296,10,8,1.0,1.7882883423794649,0.452635237849856,1.89854791927152,0.0408605214180251,0.75,0.5,MMRF_ImmuneAtlas,False,not_significant_in_full_unadjusted_analysis
