gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	signed_statistic	significant	direction
KREMEN1	0.727116038231957	1.90114878808223	0.441631514043552	4.30483044716493	1.671136761884e-05	4.79451620236726e-05	4.30483044716493	True	higher_in_group_a
KRT1	0.425031105083698	2.03285243875092	0.81145545723843	2.50519288596466	0.0122384631067469	0.0212027611084983	2.50519288596466	True	higher_in_group_a
KRT13	0.215363048789172	2.27072041715607	1.14481640343316	1.98347998014918	0.0473138411195217	0.0713265048455948	1.98347998014918	False	higher_in_group_a
KRT18	0.465278296743082	1.50204081111193	0.415813299911966	3.61229621907221	0.000303497590032	0.000705994170833	3.61229621907221	True	higher_in_group_a
KRT2	1.08649831288493	1.32303409319135	0.233551426807191	5.66485125472422	1.47152129785221e-08	6.98001867670937e-08	5.66485125472422	True	higher_in_group_a
KRT5	0.102426210671323	0.801291598277276	1.2021721254356	0.666536497830483	0.505068243052384	0.566341310181131	0.666536497830483	False	higher_in_group_a
KRT72	1.47265519097361	0.184232977545327	0.337062931379755	0.546583324339985	0.58466502811294	0.642059994007321	0.546583324339985	False	higher_in_group_a
KRT73	0.893422549737274	0.440526272005958	0.419973612601069	1.04893797797818	0.294206664798852	0.356112705634567	1.04893797797818	False	higher_in_group_a
KRT8	0.526271266607782	0.812944774074771	0.391027932417899	2.07899412466003	0.0376178904882509	0.0579155531941086	2.07899412466003	False	higher_in_group_a
KRT86	1.83755529811818	1.91699160318899	0.538278532587774	3.56133764795161	0.0003689702300978	0.0008450974558435	3.56133764795161	True	higher_in_group_a
KRTAP5-AS1	2.42103559207996	-0.832569793183899	0.224277324355348	-3.7122334840448	0.0002054383388289	0.000493593378524	-3.7122334840448	True	higher_in_group_b
KYAT3	21.7418730833827	-0.376848093929506	0.122945239873526	-3.06517026862666	0.0021754610853323	0.0044109990812281	-3.06517026862666	True	higher_in_group_b
KYNU	2.84506274415418	1.64617816526143	0.327602723740837	5.02492209608033	5.0363693634988e-07	1.88746178949815e-06	5.02492209608033	True	higher_in_group_a
LACTB2-AS1	2.85100516402344	0.301186840750007	0.171387770253242	1.75734149703316	0.0788596186416828	0.112045568814144	1.75734149703316	False	higher_in_group_a
LAG3	73.887774708598	0.0415195969966096	0.0930745458960089	0.44608970795301	0.655532446932867	0.706012892974809	0.44608970795301	False	higher_in_group_a
LAIR2	64.3294812015591	-0.0131234488206345	0.232260039853274	-0.0565032574218321	0.954940900625458	0.964188827224581	-0.0565032574218321	False	higher_in_group_b
LAMA2	0.975173237800416	0.632962978413	0.30387850957141	2.08294748880311	0.037256010278724	0.0574730640685277	2.08294748880311	False	higher_in_group_a
LAMA5	0.306114051188139	1.42106889709962	0.57853682141846	2.4563153882158	0.0140369903987411	0.0239603244756508	2.4563153882158	True	higher_in_group_a
LAMB1	1.98473788689801	0.334628891188827	0.298179456963741	1.1222399242263	0.261760441700286	0.32190544528983	1.1222399242263	False	higher_in_group_a
LAMP5	0.370297635510833	0.880169234497675	0.59780460942789	1.47233597837262	0.140930172243225	0.187176812204823	1.47233597837262	False	higher_in_group_a
LANCL3	2.750239177479	0.0822841047679449	0.179539446325902	0.458306552970994	0.646732216874152	0.698304690672111	0.458306552970994	False	higher_in_group_a
LAPTM5	429.39119272447	0.68847081962261	0.0871890660940601	7.89629767200263	2.8731004771304404e-15	3.52411124406612e-14	7.89629767200263	True	higher_in_group_a
LARGE1	0.95823585707746	1.95682492134519	0.400623232840297	4.88445192624476	1.03716943088583e-06	3.6881065779044e-06	4.88445192624476	True	higher_in_group_a
LARGE2	0.850415635147288	-0.379935939400198	0.299284961581728	-1.26947888524778	0.204270316655517	0.258148160175809	-1.26947888524778	False	higher_in_group_b
LAT	175.080567303184	0.387885070588136	0.0694969789138742	5.5813227661138	2.38696209149167e-08	1.09439167835937e-07	5.5813227661138	True	higher_in_group_a
LAT2	12.9650268448929	1.92650113871423	0.19080298254567	10.0968083046244	5.7069403765104305e-24	1.9572552751808498e-22	10.0968083046244	True	higher_in_group_a
LATS2-AS1	1.2053819056879	0.391742618357977	0.286847389758849	1.36568305079336	0.172038466474587	0.222705866831891	1.36568305079336	False	higher_in_group_a
LAX1	40.4052649282585	-0.563031633675939	0.0836639320752173	-6.72968171242239	1.70034619657901e-11	1.17871073441042e-10	-6.72968171242239	True	higher_in_group_b
LBH	191.176561848781	-0.232652304607119	0.0659334434753362	-3.52859326533047	0.0004177747030399	0.0009518616813581	-3.52859326533047	True	higher_in_group_b
LBX2	0.71204101608854	0.497144903595196	0.267199554626819	1.86057534523037	0.0628041692094628	0.0918700698997187	1.86057534523037	False	higher_in_group_a
LCK	310.433437618594	0.319455543227927	0.0786121245909919	4.06369303577546	4.83023402709271e-05	0.0001288593496725	4.06369303577546	True	higher_in_group_a
LCMT1-AS2	0.922420947749889	-0.643191849485591	0.260540454777278	-2.46868322247852	0.013561120793875	0.0232317195854322	-2.46868322247852	True	higher_in_group_b
LCN10	0.154311973667293	1.62018738349951	1.25982044956757	1.28604626481149	0.198426915837026	0.252169554426723	1.28604626481149	False	higher_in_group_a
LCN12	0.720553878280832	-0.233549363048308	0.27486660353483	-0.849682573454995	0.3955015896167	0.4586762595488	-0.849682573454995	False	higher_in_group_b
LCN2	1.73168390279561	2.36721528491786	0.657115787007944	3.60243252668839	0.0003152532443702	0.0007317075524942	3.60243252668839	True	higher_in_group_a
LCNL1	5.39784779083894	-0.191648394480214	0.228878291780148	-0.837337577931176	0.402402842357419	0.465747339522474	-0.837337577931176	False	higher_in_group_b
LCP1	693.878608153195	-0.298509903551823	0.0569326533242024	-5.24321081351964	1.57806059866574e-07	6.37707744251513e-07	-5.24321081351964	True	higher_in_group_b
LCP2	131.657480130765	0.218266766937091	0.0739055687901916	2.95331962814226	0.003143762682584	0.0061288088497795	2.95331962814226	True	higher_in_group_a
LCTL	0.783373920487543	0.516916483142009	0.280909328461814	1.84015420909127	0.0657456005343816	0.095521687732924	1.84015420909127	False	higher_in_group_a
LDB2	0.563349411182361	2.88242167509927	0.71948148130208	4.0062485970908	6.16907205574022e-05	0.0001620119527787	4.0062485970908	True	higher_in_group_a
LDHB	238.392865137667	0.511432207334366	0.0769036236383401	6.65030050780849	2.92495202790115e-11	1.95233993872582e-10	6.65030050780849	True	higher_in_group_a
LDHC	0.528891811835927	-0.148278747077061	0.564410859056253	-0.262714199590342	0.7927708714402	0.831197617219984	-0.262714199590342	False	higher_in_group_b
LDLRAD4	12.4564131505332	1.59853982655352	0.127180488857447	12.5690649636146	3.1239669305241496e-36	3.61894213529387e-34	12.5690649636146	True	higher_in_group_a
LEF1	20.4059882093419	1.05426700490185	0.125851994171189	8.37703853518439	5.42760804357058e-17	8.27313471670568e-16	8.37703853518439	True	higher_in_group_a
LENG8	91.4019478084442	-0.116394026482725	0.133322915558629	-0.873023410829485	0.382650317498715	0.446254162219419	-0.873023410829485	False	higher_in_group_b
LENG8-AS1	10.3556901971119	-1.40215421030205	0.140460059600738	-9.98258305092361	1.8167458453992402e-23	5.95641263651965e-22	-9.98258305092361	True	higher_in_group_b
LENG9	15.6747767888925	-2.32289966204267	0.212327333867184	-10.94018193388	7.405115832998369e-28	3.57433970716856e-26	-10.94018193388	True	higher_in_group_b
LEPR	2.91420162724699	1.62051850513636	0.216742910173994	7.47668518354517	7.62207109389726e-14	7.59729571940467e-13	7.47668518354517	True	higher_in_group_a
LEPROTL1	188.613572277442	0.603092657544995	0.105067874700765	5.7400290932182	9.46602875352119e-09	4.61181382169215e-08	5.7400290932182	True	higher_in_group_a
LETM2	12.8820399431362	-0.806448455801703	0.126409479695964	-6.37965172977018	1.77491156204718e-10	1.09111013831981e-09	-6.37965172977018	True	higher_in_group_b
LEXM	4.6559431488984	0.460712653935458	0.19487780362721	2.36411045978727	0.0180734229290992	0.0301011992745667	2.36411045978727	True	higher_in_group_a
LFNG	31.323404401496	-0.736826334612779	0.110285050963267	-6.68110798496341	2.3714239858694397e-11	1.60132554900743e-10	-6.68110798496341	True	higher_in_group_b
LGALS1	746.681698868162	0.0021647967929651	0.110425043614868	0.0196042194967599	0.984359097809417	0.986819995553941	0.0196042194967599	False	higher_in_group_a
LGALS12	0.135988723163352	1.56567166441713	1.1117897829584	1.40824433576911	0.159058732106268	0.208073568499367	1.40824433576911	False	higher_in_group_a
LGALS2	0.957520569619888	1.23360601945157	0.479588587392355	2.57221721258839	0.0101049470498857	0.0177963138415724	2.57221721258839	True	higher_in_group_a
LGALS3	33.8731598984073	0.616217980068855	0.152751425677192	4.03412261022757	5.4806696438905e-05	0.000145102746844	4.03412261022757	True	higher_in_group_a
LGALS4	1.0952279436756	-0.566780589636585	0.254542156955009	-2.22666687678287	0.0259695457294798	0.0417966168224076	-2.22666687678287	True	higher_in_group_b
LGALS9B	0.639173507712053	1.84163601425145	0.39424114627959	4.67134400260035	2.99235310907501e-06	9.79845273719098e-06	4.67134400260035	True	higher_in_group_a
LGALSL	0.243835626864481	1.07200208950756	0.567720223119591	1.88825771190071	0.0589913614492857	0.0869688821366308	1.88825771190071	False	higher_in_group_a
LGMN	0.673520881003044	2.40461609412287	0.479566551107421	5.01414472833874	5.32698800907908e-07	1.9903809822092e-06	5.01414472833874	True	higher_in_group_a
LGR6	16.2563492529956	0.914493591684463	0.128820010584215	7.09900261253757	1.25660434923354e-12	1.04144331837114e-11	7.09900261253757	True	higher_in_group_a
LHFPL2	0.846996900314654	1.786501667326	0.377005656522785	4.73866011402411	2.15136003549314e-06	7.20298000322783e-06	4.73866011402411	True	higher_in_group_a
LHFPL5	3.68144843762479	-0.625411998764519	0.208881393174307	-2.99410105065043	0.0027525476489765	0.005440722619338	-2.99410105065043	True	higher_in_group_b
LHPP	12.9626593832029	0.983976766139223	0.0938900925295781	10.4800915584277	1.06640451786995e-25	4.41203710448892e-24	10.4800915584277	True	higher_in_group_a
LHX4	2.28498701332258	-1.90790421979041	0.249897158728023	-7.63475755187312	2.2624577769163e-14	2.4317922455803497e-13	-7.63475755187312	True	higher_in_group_b
LIG1	18.2556412538726	0.141694934482256	0.085030501061374	1.66640126441195	0.0956335191389312	0.133085300392752	1.66640126441195	False	higher_in_group_a
LIG4	6.24910971642246	-0.35510951108659	0.128427307563509	-2.76506233622458	0.0056911918942356	0.010584439295273	-2.76506233622458	True	higher_in_group_b
LILRA2	1.24070414777578	0.762108857438163	0.35470308588835	2.14858254060426	0.0316675069210664	0.0497536810064856	2.14858254060426	True	higher_in_group_a
LILRA5	0.669370767446219	0.818199156414514	0.428696030216254	1.90857647084293	0.0563167496211661	0.0835295278430932	1.90857647084293	False	higher_in_group_a
LILRB1	43.2153672647395	-0.17429301460225	0.138693432189132	-1.25667821360548	0.208870180217817	0.263705558119516	-1.25667821360548	False	higher_in_group_b
LILRB2	1.49958094285315	0.359779089309762	0.401059595414165	0.897071391443026	0.36968082327803	0.433163886659558	0.897071391443026	False	higher_in_group_a
LILRB3	2.49775878651734	-0.122613051811876	0.2759926055817	-0.44426209011451	0.656853106305365	0.706452494980373	-0.44426209011451	False	higher_in_group_b
LILRB4	0.427763751650291	0.822251802989833	0.49237234286257	1.66997967068865	0.0949233858475619	0.132379778069379	1.66997967068865	False	higher_in_group_a
LIM2	2.59784224851384	0.501474611262514	0.23017621556632	2.17865521000377	0.0293572914450395	0.0465448784376492	2.17865521000377	True	higher_in_group_a
LIMCH1	0.205179248800925	1.92811679243184	1.62871637592645	1.18382599999038	0.236481947856751	0.294079292504114	1.18382599999038	False	higher_in_group_a
LIMD1	15.3741345816204	0.032514880095599	0.102647857635782	0.316761409779921	0.751424647951894	0.793593332612079	0.316761409779921	False	higher_in_group_a
LIME1	322.071778857328	-2.22251222279584	0.170076351423273	-13.0677322519968	5.03440596476224e-39	7.4983880840873e-37	-13.0677322519968	True	higher_in_group_b
LIMK2	8.62440332194473	0.444728561445003	0.102116778916735	4.35509782195177	1.33007507526786e-05	3.85847599742425e-05	4.35509782195177	True	higher_in_group_a
LIMS1	44.30604194431	0.478077344073483	0.0856652648608229	5.58076070680685	2.39468915145997e-08	1.09696964381026e-07	5.58076070680685	True	higher_in_group_a
LIMS2	0.208190001232805	1.58577920468215	0.669855427590695	2.3673454589833	0.0179162007086858	0.029848882804212	2.3673454589833	True	higher_in_group_a
LIN37	13.0351655229693	-0.860315858891138	0.109428495979328	-7.86189969250474	3.78350967217949e-15	4.54457048872619e-14	-7.86189969250474	True	higher_in_group_b
LIN7A	0.29400132234693	1.87399555098201	0.801065363412712	2.3393790776303	0.0193158233694295	0.0319560099095005	2.3393790776303	True	higher_in_group_a
LINC00092	1.76636698023599	0.730442136404208	0.20484094004388	3.56589916179712	0.0003626107886317	0.0008312621113181	3.56589916179712	True	higher_in_group_a
LINC00106	0.709534518512562	1.51478836881817	0.287652815627746	5.26603004219667	1.39405481186105e-07	5.67307395334243e-07	5.26603004219667	True	higher_in_group_a
LINC00221	0.296000514408622	-0.12920429654158	1.04703971188636	-0.123399614240804	0.901790662530728	0.920930669434315	-0.123399614240804	False	higher_in_group_b
LINC00237	0.677584583286215	-0.198242708977608	0.289196929536072	-0.6854938235189	0.49303235684603	0.5545151405045	-0.6854938235189	False	higher_in_group_b
LINC00239	7.67137243432158	-0.060295705410711	0.16744266858571	-0.360097613828025	0.718774137155664	0.764063943106133	-0.360097613828025	False	higher_in_group_b
LINC00243	5.77662040171621	0.44326277112299	0.241367682200157	1.83646280679535	0.0662892380014873	0.0962042866652988	1.83646280679535	False	higher_in_group_a
LINC002481	16.833207190945	-0.771691335986715	0.156905723604289	-4.91818474342527	8.73504548328557e-07	3.1447370237823e-06	-4.91818474342527	True	higher_in_group_b
LINC00265	6.56019671533832	-0.555527107480039	0.139577821701752	-3.98005285300327	6.8899948013741e-05	0.0001788722255954	-3.98005285300327	True	higher_in_group_b
LINC00266-1	0.662404553201199	-1.06669409681023	0.297641301709918	-3.58382418932517	0.0003386000410895	0.0007797079841267	-3.58382418932517	True	higher_in_group_b
LINC00278	8.61315662939271	-1.47727746805549	0.391863892554131	-3.76987391827998	0.0001633300378006	0.0003999925217461	-3.76987391827998	True	higher_in_group_b
LINC00299	14.0105756236649	0.216656150093424	0.171415676833148	1.26392261254093	0.206257804672537	0.260470430173919	1.26392261254093	False	higher_in_group_a
LINC00309	0.419827889776066	0.647722591890768	0.512199553649338	1.26459030913996	0.206018228758281	0.260230924767851	1.26459030913996	False	higher_in_group_a
LINC00324	18.0811924131146	-0.569096593918595	0.130338121832522	-4.36630961009133	1.26363331634148e-05	3.68418371257726e-05	-4.36630961009133	True	higher_in_group_b
LINC00334	0.396208240894672	0.854945710054772	0.497699199632214	1.71779603159208	0.0858338256266975	0.121031034079517	1.71779603159208	False	higher_in_group_a
LINC00342	47.5794478796622	-1.53214871287692	0.133463311588538	-11.4799242926062	1.664261828796e-30	1.02068198982512e-28	-11.4799242926062	True	higher_in_group_b
LINC00355	0.335833318761562	-0.481185200934251	0.630873935222829	-0.762727977918906	0.445625641447325	0.507842345703137	-0.762727977918906	False	higher_in_group_b
LINC00384	2.10634324635178	-0.0970876494909744	0.229444445783902	-0.423142295553385	0.672191445037075	0.72086690042754	-0.423142295553385	False	higher_in_group_b
LINC00402	3.01362484747123	0.170338828461226	0.295715030384857	0.576023573233795	0.564599248061952	0.623571161048084	0.576023573233795	False	higher_in_group_a
LINC00426	11.6464251607803	0.235604031291306	0.132885248190516	1.77298860858899	0.0762305944856566	0.10890383366778	1.77298860858899	False	higher_in_group_a
LINC00449	0.600358888929909	-0.449576956455823	0.329165161850635	-1.36580965594356	0.171998714866837	0.222705866831891	-1.36580965594356	False	higher_in_group_b
LINC00461	0.548536955383028	-0.76101981176664	0.405902279705336	-1.8748843005245	0.0608086423291782	0.089344828766067	-1.8748843005245	False	higher_in_group_b
LINC00469	1.47991557852129	-1.27515454383604	0.326067292705402	-3.91070975949778	9.20253015546406e-05	0.0002347005366948	-3.91070975949778	True	higher_in_group_b
LINC00482	0.0637239832705469	1.05802634463195	1.38735513843443	0.762621130899396	0.445689378782247	0.507842345703137	0.762621130899396	False	higher_in_group_a
LINC00494	0.136721712460359	1.13159189892298	0.862651491187536	1.31176020731758	0.189601055172396	0.242490260209446	1.31176020731758	False	higher_in_group_a
LINC00504	2.26951733775347	0.511474922152389	0.201569304307316	2.53746434215293	0.0111658742405193	0.019519685585455	2.53746434215293	True	higher_in_group_a
LINC00513	40.3412661769237	-0.229760349242902	0.206568244937585	-1.11227332793733	0.266020648147953	0.326528287919774	-1.11227332793733	False	higher_in_group_b
LINC00528	8.53987514412293	0.32571513588661	0.10502298782833	3.10136992502081	0.0019262748135716	0.0039332826490986	3.10136992502081	True	higher_in_group_a
LINC00534	0.605059141766427	1.04717074635481	0.393496585610215	2.6611939840111	0.0077864083467931	0.0140890478000113	2.6611939840111	True	higher_in_group_a
LINC00562	2.12596472017582	-0.47754457726762	0.213869855474516	-2.23287464335769	0.0255572121568284	0.0412093247675677	-2.23287464335769	True	higher_in_group_b
LINC00565	1.26198759822483	-0.73634060912457	0.30422581430112	-2.420375176959	0.0155045012796128	0.0261823664303924	-2.420375176959	True	higher_in_group_b
LINC00571	0.702370304145907	0.31520924634562	0.286646791668177	1.09964337821896	0.271487534033078	0.332143749099844	1.09964337821896	False	higher_in_group_a
LINC00598	0.400086431172809	1.31299103611685	0.376836648106784	3.48424454657815	0.0004935283307761	0.001111344789778	3.48424454657815	True	higher_in_group_a
LINC00623	119.112154042259	-0.349000082583116	0.0969457214915231	-3.59995342975123	0.000318274177943	0.00073773378818	-3.59995342975123	True	higher_in_group_b
LINC00624	2.01342394484786	-0.33952533373744	0.244991756163213	-1.38586432072126	0.165788337354522	0.21563238588551	-1.38586432072126	False	higher_in_group_b
LINC00632	0.522353920641056	-0.192900318958047	0.426034549000427	-0.452780929177304	0.650706497408285	0.702014273797473	-0.452780929177304	False	higher_in_group_b
LINC00672	13.4531933458629	-0.810494412608602	0.151388242272258	-5.35374742743231	8.61510932270449e-08	3.61872259418207e-07	-5.35374742743231	True	higher_in_group_b
LINC00685	10.8313879941421	-0.0007504013229973	0.183220552589189	-0.0040956176170906	0.996732179072157	0.997306113148398	-0.0040956176170906	False	higher_in_group_b
LINC00707	0.470744211623202	-0.80977247722758	0.392932922378669	-2.0608415103665	0.0393181628408859	0.0603372337031316	-2.0608415103665	False	higher_in_group_b
LINC00852	3.02579282421851	0.0449952555461319	0.172806407694022	0.260379555055634	0.794571011903938	0.832582650262357	0.260379555055634	False	higher_in_group_a
LINC00861	124.610740044692	0.230320834785208	0.0983396091718651	2.34209630000342	0.0191757664352673	0.0317646235866058	2.34209630000342	True	higher_in_group_a
LINC00862	0.310788594112279	1.72074436825764	0.532735628642005	3.23001555695456	0.0012378348244642	0.0025998537580693	3.23001555695456	True	higher_in_group_a
LINC00865	0.100254460850715	0.69320926307181	0.838425222554093	0.826799152058054	0.408350910742631	0.471793727327423	0.826799152058054	False	higher_in_group_a
LINC00877	0.517385407781583	1.9147724320111	0.48295073999916	3.96473651125253	7.34770634374225e-05	0.0001899979819936	3.96473651125253	True	higher_in_group_a
LINC00881	0.878906587573359	-1.27629640932731	0.33938305386082	-3.76063682263497	0.0001694813429723	0.000413658813966	-3.76063682263497	True	higher_in_group_b
LINC00894	4.42085643707146	0.164226579144199	0.213709824287765	0.768455917698309	0.442216370457278	0.504836733887549	0.768455917698309	False	higher_in_group_a
LINC00907	0.302783297663086	1.9765869452263	0.493786798707624	4.00291573286198	6.25665917763683e-05	0.0001640642067053	4.00291573286198	True	higher_in_group_a
LINC00910	8.62106413978391	0.712476212362194	0.161957164901911	4.3991645123802	1.08668427641053e-05	3.1950846773424e-05	4.3991645123802	True	higher_in_group_a
LINC00920	2.65601374514786	0.0867196977360317	0.292093828131822	0.296889866830377	0.766550592670955	0.807604737185467	0.296889866830377	False	higher_in_group_a
LINC00921	5.28873907525838	-0.273808627325826	0.132753116752207	-2.06254010470359	0.0391563434450747	0.0601066014072951	-2.06254010470359	False	higher_in_group_b
LINC00926	2.29391681529012	1.95746104977858	0.28269339274587	6.92432543528972	4.3805783801108596e-12	3.3240109309341895e-11	6.92432543528972	True	higher_in_group_a
LINC00937	1.22565847767755	1.60582176634032	0.241173533136544	6.65836646938847	2.7688768444340597e-11	1.85528984447747e-10	6.65836646938847	True	higher_in_group_a
LINC00943	1.53429955228375	-2.19999095557279	0.28810439448154	-7.63608954848397	2.23918610513324e-14	2.41175148059082e-13	-7.63608954848397	True	higher_in_group_b
LINC00944	44.1326187975496	-0.491773956587812	0.133079818124392	-3.69533084369067	0.0002196006458659	0.0005246462726394	-3.69533084369067	True	higher_in_group_b
LINC00954	4.94984945450656	0.68576217905319	0.162239379975753	4.22685404219172	2.36981276600044e-05	6.65257617079176e-05	4.22685404219172	True	higher_in_group_a
LINC00987	21.2376378197551	-0.256204839433818	0.169172019686524	-1.51446344323704	0.12990833885769	0.174314586992313	-1.51446344323704	False	higher_in_group_b
LINC00989	0.101990590697822	1.63275907991763	1.52776371256307	1.0687248731536	0.28519366021675	0.346876936703201	1.0687248731536	False	higher_in_group_a
LINC00996	1.47755967337227	0.737743776370662	0.298479289890236	2.47167492472246	0.0134481740924238	0.0230761459986192	2.47167492472246	True	higher_in_group_a
LINC01001	2.54670662173085	0.242967650237812	0.221940729852042	1.0947411518372	0.273630054413271	0.334215902918552	1.0947411518372	False	higher_in_group_a
LINC01115	0.173064779631123	0.981740808525462	0.699231183512816	1.40402892730465	0.160310235760439	0.209395454527478	1.40402892730465	False	higher_in_group_a
LINC01116	10.8270185586712	-0.320010809498277	0.284823803316712	-1.12353955593536	0.26120841071133	0.321378202746794	-1.12353955593536	False	higher_in_group_b
LINC01118	0.425981175097127	0.408176655001791	0.337656631191509	1.20885129239557	0.226719981700037	0.283155549737014	1.20885129239557	False	higher_in_group_a
LINC01133	0.88226681504978	3.08278170709227	0.514374995168655	5.99325732402967	2.0567900390084603e-09	1.09185809300928e-08	5.99325732402967	True	higher_in_group_a
LINC01135	2.57256497216665	0.753942754932059	0.238589392118548	3.16000115611781	0.0015776851284406	0.0032649752181664	3.16000115611781	True	higher_in_group_a
LINC01136	2.14375773546055	-1.50869523063732	0.23256504139396	-6.4871969647477	8.744798735800289e-11	5.552574398261501e-10	-6.4871969647477	True	higher_in_group_b
LINC01146	3.52027195645885	-0.185201653094243	0.201808720095704	-0.917708873067598	0.358771301065965	0.422756508240704	-0.917708873067598	False	higher_in_group_b
LINC01151	0.434110066794289	2.52639410189379	0.838956609175421	3.0113525231977	0.0026008670850096	0.0051749313412806	3.0113525231977	True	higher_in_group_a
LINC01176	2.28672476842925	-0.388521494688906	0.211078012537572	-1.84065355750756	0.065672343847921	0.0954418534929502	-1.84065355750756	False	higher_in_group_b
LINC01191	0.824964819646345	0.773530945584557	0.293133517724813	2.63883486128915	0.00831914944718	0.0149150602291818	2.63883486128915	True	higher_in_group_a
LINC01215	7.32484326325876	0.345945346161194	0.121736419225955	2.84175720265835	0.0044865645724264	0.0084679439232653	2.84175720265835	True	higher_in_group_a
LINC01251	0.438576875041217	-0.156023150886274	0.367757763766832	-0.424255219762531	0.671379693309378	0.720144514654689	-0.424255219762531	False	higher_in_group_b
LINC01260	2.88635481332607	-2.41411037796826	0.255303762828259	-9.45583547702046	3.20452503797684e-21	8.148872694133301e-20	-9.45583547702046	True	higher_in_group_b
LINC01285	0.515895811339869	0.451320663768479	0.388695484152841	1.16111630355606	0.24559460540619	0.304105624223865	1.16111630355606	False	higher_in_group_a
LINC01291	0.317484088135361	-0.133776512955807	0.524363586038301	-0.255121668471532	0.798629128766165	0.835518028254444	-0.255121668471532	False	higher_in_group_b
LINC01303	1.39755930550594	-0.553081457902346	0.257264799407015	-2.14985283325654	0.0315668575256224	0.049640430854018	-2.14985283325654	True	higher_in_group_b
LINC01353	2.75750769148143	-0.5746104915607	0.19149961088041	-3.00058307648227	0.0026946323679495	0.0053431413214609	-3.00058307648227	True	higher_in_group_b
LINC01355	1.11999888687365	-0.37094637150128	0.315032970481286	-1.17748428342143	0.239002266929511	0.297000910012763	-1.17748428342143	False	higher_in_group_b
LINC01356	0.359900249382301	-0.74268332621671	0.496679814344728	-1.49529597291272	0.134837215628561	0.180278636848342	-1.49529597291272	False	higher_in_group_b
LINC01366	0.95670142812028	-0.851014137138333	0.323450918633993	-2.63104566446235	0.008512259762352	0.0152332338280608	-2.63104566446235	True	higher_in_group_b
LINC01389	0.533439411388129	2.26122065513572	0.360501892966449	6.27242380484854	3.5547042467364e-10	2.0774297352283503e-09	6.27242380484854	True	higher_in_group_a
LINC01410	3.99372740758045	-0.640562296221983	0.172554279839496	-3.71223650214769	0.0002054358884368	0.000493593378524	-3.71223650214769	True	higher_in_group_b
LINC01422	2.47365987168146	0.167472885639443	0.230053135583838	0.727974801188533	0.466629011802786	0.528467746801634	0.727974801188533	False	higher_in_group_a
LINC01473	4.50710546945364	2.57978049958057	0.249366641190279	10.3453312250056	4.393942312256461e-25	1.74852070792312e-23	10.3453312250056	True	higher_in_group_a
LINC01480	0.806264298141548	-1.06463908788108	0.501096341894624	-2.12461955690143	0.03361837065336	0.0525180000647186	-2.12461955690143	False	higher_in_group_b
LINC01504	4.18522233379858	0.108267264477147	0.182086152800022	0.594593618527667	0.552115146752752	0.611467231787146	0.594593618527667	False	higher_in_group_a
LINC01505	2.6130722083118	3.00407523346819	0.355858753419201	8.44176293151173	3.12586843647364e-17	4.98322696004192e-16	8.44176293151173	True	higher_in_group_a
LINC01506	0.174788448355317	1.18641436619872	0.805770136253536	1.47239803613846	0.14091342318546	0.187176812204823	1.47239803613846	False	higher_in_group_a
LINC01521	1.20911080140271	-0.132401738279494	0.211347356405972	-0.626465078773762	0.531009935207402	0.590921637420157	-0.626465078773762	False	higher_in_group_b
LINC01550	14.6915724865573	0.0329332099248167	0.126917521598672	0.25948513262775	0.795260951728199	0.833138131302071	0.25948513262775	False	higher_in_group_a
LINC01588	18.1729133023093	0.0192174405538585	0.105555941257103	0.182059297894473	0.855536190420137	0.882626194470646	0.182059297894473	False	higher_in_group_a
LINC01597	3.94570408807373	-3.11482347844689	0.254606213690781	-12.2338863348788	2.0489579514602398e-34	1.84158927602798e-32	-12.2338863348788	True	higher_in_group_b
LINC01637	0.312434935012751	1.28021928323919	0.522091400837753	2.45209800656541	0.0142025972917748	0.0242033800856561	2.45209800656541	True	higher_in_group_a
LINC01644	0.466176152053196	0.0825883824750203	0.468019955929427	0.176463378171579	0.859929917157679	0.886282059735662	0.176463378171579	False	higher_in_group_a
LINC01678	1.54385424142557	0.408699241435562	0.286182625308482	1.42810640930775	0.153261232999007	0.201602525264654	1.42810640930775	False	higher_in_group_a
LINC01684	5.269784358915	-0.888140316491185	0.23751511742244	-3.73930015962545	0.0001845332802187	0.0004480540241175	-3.73930015962545	True	higher_in_group_b
LINC01725	0.21929099122085	1.02623011587107	0.506234016804438	2.02718521830884	0.0426434742753317	0.0649621365860036	2.02718521830884	False	higher_in_group_a
LINC01730	1.506460419132	-0.559311818643836	0.277154714255586	-2.01804908910209	0.0435861491037502	0.0662819706178091	-2.01804908910209	False	higher_in_group_b
LINC01765	0.320695088999742	0.561100897033546	0.378634506901249	1.48190639470661	0.138365203310451	0.184145469710846	1.48190639470661	False	higher_in_group_a
LINC01772	3.19324865868396	-1.33777292126657	0.214770140221319	-6.22885900194508	4.69844396209866e-10	2.70342035037752e-09	-6.22885900194508	True	higher_in_group_b
LINC01781	0.644697269493224	0.875796753686508	0.650663544961708	1.34600556688334	0.178300721263991	0.229842151322746	1.34600556688334	False	higher_in_group_a
LINC01792	1.10268260697723	-2.31273174420288	0.320859942683854	-7.20791671549239	5.681435928259869e-13	4.96102604589928e-12	-7.20791671549239	True	higher_in_group_b
