program_id	feature_set_id	cell_state	condition_a	condition_b	contrast	contrast_direction	feature_direction	statistic_orientation	signed_statistic_name	source_capability_id	source_cache_key	database	organism	tf	number_of_eligible_genes	total_regulon_target_count	number_of_overlapping_targets	number_of_unique_signed_target_weights	target_weight_variance	model_predictor_weight_variance	degrees_of_freedom	estimable	estimability_status	exclusion_reason	overlapping_target_genes	resource_hash	activity_score	fitted_coefficient	coefficient_standard_error	p_value	correlation	model_statistic_name	ulm_implementation_mode	adjusted_p_value	significant	activity_direction
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	HIF1A	2395	460	86	2	0.17948016415868673	0.034862033301765204	2393	True	estimable		ALAS2;ALOX5AP;APP;AQP1;AQP9;ATP5IF1;BIRC5;BRCA1;BSG;CAPG;CCNA2;CCND1;CCR7;CD24;CD36;CDH1;CDKN1A;CITED2;CXCL12;CXCR1;CYBB;EGLN3;EPOR;ERRFI1;FECH;FLT1;FN1;FOXP3;GATA1;GBE1;GK;GSN;GYS1;HBB;HBEGF;HES1;HIPK2;HMOX1;HP;IGFBP3;IL10;ITGB2;JUN;KCNMB1;LEPR;LRP1;MAT2A;MATK;MME;MYC;NAMPT;NDRG1;NEDD9;NT5E;PDK1;PECAM1;PFKFB2;PFKFB4;PKM;PLAUR;PMAIP1;PNMT;PPP1R10;PRDX2;PRKG1;PTGS2;RAC1;RBMS1;RGCC;S100A8;S100A9;SDC4;SLC11A1;SLC29A1;SLC8A1;SOCS1;SPRY2;TF;TFRC;TIMP1;TKTL1;TLR2;TLR4;TNF;TNFSF13B;UTS2	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.6806257270965652	0.50012197030800676	0.18656911528253442	0.0073988761215869076	0.054715926122762985	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.13351684755150997	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	CREB1	2395	464	74	2	0.15771936319881522	0.030104139960199734	2393	True	estimable		ALAS2;AQP3;AREG;ASAH1;BRCA1;CCL3;CCNA2;CCNB1;CCND1;CCND3;CD14;CD68;CD69;CD86;CDKN1A;CEBPB;CSRP2;CTNNB1;CYP1B1;DIABLO;DUSP1;ENTPD1;ETV6;FLT1;FN1;FOSL1;FOXO3;FOXP3;GABARAP;GEM;GSTP1;HES1;HMOX1;HPGD;IL10;IL2RA;JUN;LAT;LTBP1;MAT2A;MEIS1;MYB;NECTIN2;NOCT;NPC1;NR4A2;NR4A3;ODC1;OPRM1;OXNAD1;PCNA;PDLIM7;PKM;PNOC;PPP2R2B;PRKCE;PTGS2;PTPA;RGS2;RRM2;SDC4;SLC19A1;SPRY2;STAT4;STMN1;TAGLN;TF;TFRC;TG;TLR2;TNF;TNFSF13B;UQCRQ;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.6548272817059084	0.53303008491568971	0.20077768847289432	0.0079874816502506791	0.054190891837348994	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.13658593621928661	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	CEBPG	2395	205	37	1	0	0.015216538214011017	2393	True	estimable		ABCC3;ALDH2;ALOX5AP;APP;BGLAP;BPI;CCL3;CD14;CD36;CDKN1A;CEBPD;ELANE;GSTP1;HBB;HP;IGHM;IL24;ITGAX;JUN;LRP6;MPO;OSM;PAPSS2;PDLIM7;PECAM1;PRKAR2B;PRTN3;PTGS2;RBFOX2;S100A8;S100A9;SLC10A1;SLC11A1;TF;TNF;TUBA1A;U2AF1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.6030489761334432	0.73515278032256504	0.28241988032609266	0.0092969398918693533	0.053136996015279901	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.14452515650087813	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	GATA2	2395	105	21	2	0.19047619047619052	0.0087089679661924435	2393	True	estimable		ARRDC4;CDKN1A;CEBPB;CHST2;CTSH;CYBB;FCER1G;FOXO3;GATA1;GFI1B;HBA1;KIT;KLF1;MS4A2;MYC;NFE2;PECAM1;PRKN;SNCA;TFRC;YBX1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.6056295063417352	0.97270533069748677	0.37330914787772362	0.009227396819394957	0.053189524370267853	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.14452515650087813	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	NFE2	2395	22	10	1	0	0.0041596684822703947	2393	True	estimable		AHSP;ALAS2;HBA1;HBB;HBD;HMBS;SLC7A11;TBXA2R;TBXAS1;TYMS	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.5686148905217707	1.3875190222858913	0.54018180280970041	0.010270724143649573	0.052436025973551528	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.15272120248383278	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	CEBPA	2395	233	46	2	0.74396135265700503	0.01911424350716736	2393	True	estimable		AKR1C1;ALOX5AP;CCL3;CCNA2;CD163;CD36;CD68;CD7;CDKN1A;CEBPB;CSF2RA;CSF3R;CXCL12;DACH1;DAPK2;DEFA3;ELANE;FLT3;FN1;GSTP1;HK3;HMOX1;HP;IL10;IL24;ITGAX;JUN;JUNB;MMP8;MPO;MYB;MYC;PAX5;PLD1;PTGS2;PTK2;RETN;S100A9;SLC10A1;SLC28A2;SLC29A1;STEAP4;TF;TNF;TWNK;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.5104236437738385	0.63265146270713679	0.25200984075982186	0.012124115719376011	0.051251258951999723	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.17276864900110814	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TFCP2	2395	74	15	1	0	0.006226422004907888	2393	True	estimable		ACTA2;APP;CD79A;CEBPD;FN1;GATA1;HBA1;HBB;HSPB1;IGFBP3;NFE2;NFKBIA;OPRM1;TF;TYMS	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.4687108446870769	1.090098655065352	0.44156595229099344	0.013629469563287868	0.050401857748069552	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.18645114362577803	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	ESR1	2395	630	92	2	0.12756808408982323	0.037139473597005736	2393	True	estimable		ABCB10;ABCC3;ADA;ALK;APP;AQP1;AREG;ARID5B;BGLAP;BIRC5;BRCA1;BSG;CALM1;CCNA2;CCND1;CCNE1;CD24;CD86;CDH1;CDKN1A;CDKN2B;CEBPB;CREBZF;CTNNB1;CXCL12;CYP1B1;CYP27A1;DACH1;EMP1;F5;FCER1G;FCGR2A;FCGR3A;FGF7;FHL1;FHL2;FLT1;FOSL1;GREB1;GRIK1;GSN;GSTP1;HBB;HES1;HSPB1;IGF1R;IGFBP3;IGFBP4;ITGB7;JUN;JUNB;KCNK5;KCNMB1;LIPC;LMO4;LTBP1;MME;MPPED2;MT-ATP6;MYB;MYC;NELL2;NOTCH4;ODC1;PADI4;PBX1;PECR;PHLDA1;PMAIP1;PRKG1;PRKN;PRSS23;PRUNE1;PTGS2;RAB31;RAC1;RETN;RUNX2;SLC38A2;SNCA;ST8SIA1;SYP;TBXA2R;TF;TG;TLE1;TLR2;TNF;TRIM25;TYMS;U2AF1;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.3995563777675102	0.43386879489886571	0.18081208631677445	0.016490970043615664	0.048993419461543411	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.20142541981844847	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	NFKB1	2395	433	79	2	0.24018175916910087	0.032168800567877597	2393	True	estimable		ADGRG3;ADORA2A;ALOX5AP;BIRC5;BST1;CCL3;CCNB1;CCND1;CCR7;CD28;CD40;CD69;CD74;CD83;CD86;CD99;CDH1;CDKN1A;CEACAM1;COL1A1;CXCL12;DUSP1;FCGR1A;FCGRT;FGF7;FLT4;FN1;FOXO3;FOXP3;GBP1;GSTP1;HBEGF;HES1;HMOX1;HOXA9;HP;IER3;IL10;IL18;IL2RA;IRF8;ITGAX;JUNB;LIPE;MAP3K8;MAT2A;MIR155HG;MYB;MYC;NAMPT;NFKBIA;NLRP2;NR4A2;OPRM1;PADI4;PDK4;PLAUR;PRF1;PTAFR;PTGS2;PTPN13;REPS2;SDC4;SLC4A4;STAT4;TF;TIMP1;TLR2;TNF;TNFRSF18;TNFRSF4;TNFSF10;TNFSF13B;TRAF1;TREM1;TRPC1;UACA;VCAM1;WNT1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.4119098788122573	0.46857983046248658	0.19427750372382829	0.015944029955381248	0.049245039411586297	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.20142541981844847	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TCF4	2395	58	15	2	0.26666666666666672	0.0062361889413861723	2393	True	estimable		BIRC5;CCND1;CD24;CD36;CDH1;CDKN1A;IL2RA;JUN;KLF4;LEF1;MYC;PLD1;TF;TG;VCAN	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.4057224807182696	1.061520880358169	0.44124826901947306	0.016215943672018035	0.049119013732530963	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.20142541981844847	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	FLI1	2395	94	29	2	0.38423645320197047	0.012021354708971454	2393	True	estimable		AURKB;CCND1;CCNE1;CD79A;CD99;CDKN1A;ERG;ETS2;GATA1;GATA2;GLI1;GP1BA;HBA1;HBB;HMOX1;IGFBP3;IL10;INPP5D;ITGA2B;ITSN1;KLF1;LMO2;MYC;PHLDA1;PLD1;PLD2;PRKCB;PTPN13;RUNX1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.3603642179432329	0.75017836304015628	0.31782313819934299	0.018336815262461646	0.048195079849331267	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.21624795930213389	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MYB	2395	182	49	2	0.30612244897959184	0.020174653753381365	2393	True	estimable		ACTA2;ANPEP;BRCA1;CCNB1;CCND1;CD1D;CD74;CD86;CDH1;CDK1;CDK6;CDKN1A;CDKN2B;CEBPB;CLU;COL1A1;CSF3R;CTSG;CXCL12;ELANE;ETS2;FLT3;GATA1;GSTP1;HBB;IGF1R;IGFBP3;IGLL1;IL2RA;IL7;ITGAX;KIT;KLF1;LCK;LMO2;LYZ;MAFB;MAT2A;MCM4;MT-ATP6;MYC;MZF1;PCNA;PRTN3;PTGS2;RUNX1;S100A9;TK1;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.3242873470886298	0.57024868400665485	0.24534345321844153	0.020193418351545804	0.047460116611880418	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.23020496920762218	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	NFE2L2	2395	203	29	2	0.4926108374384236	0.012036702752008762	2393	True	estimable		ABCC3;ABCC4;AQP1;BGLAP;BRCA1;CAT;CD36;CD86;ELANE;FOXO3;GSTP1;HBB;HMOX1;IL10;MGST1;MYC;NFE2;PCNA;PGD;PRKN;PTGS2;S100A9;SLC31A1;SLC40A1;SLC7A11;SRXN1;TBXAS1;TNF;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.2913558221244905	0.72783016097216902	0.31764170101583883	0.022029358588143696	0.046789163483725277	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.24303356894016592	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TFAP2A	2395	314	44	2	0.090909090909090912	0.018071623038110236	2393	True	estimable		ADA;APP;AQP1;CCNB1;CCND3;CD36;CDH1;CDKN1A;CITED2;COL1A1;CSTA;CTNNB1;CTSG;DST;ERBB3;ETS1;FHIT;FOXP3;GGT1;HBB;HLA-DQA1;HMOX1;HOXA9;IGFBP3;ITGAX;KCNE1;KIT;MAP3K8;MEIS1;MYC;PDLIM7;PECAM1;PLAUR;PNMT;PTGS2;PTPA;RRM2;SLC19A1;SOX6;SPRY2;TBXA2R;TLR2;TNF;VDR	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.2695092886237029	0.58834719590702333	0.2592398272420442	0.023326002374833989	0.046344023071317332	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.24929665038103827	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	STAT6	2395	126	30	2	0.47816091954023004	0.012446914084096813	2393	True	estimable		ANXA2;CD40;CD86;CDKN1A;COL1A1;DUSP1;EGLN3;FCER1G;FCER2;FOXP3;ICOS;IL10;IL1R1;IL24;IRS2;ITGA2B;KLF4;NOTCH4;OPRM1;PDLIM7;PTGS2;RETN;RPL26;SCGB3A1;SIDT1;SOCS1;STAT4;TLR4;TNF;VCAM1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.255259282951668	0.70448503888173308	0.31237429957929619	0.024207061644719124	0.046053653031560116	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.25087318431799821	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	STAT3	2395	435	71	2	0.31388329979879287	0.029050357278024564	2393	True	estimable		APP;BIRC5;BRCA1;CCND1;CCND3;CCNE1;CD9;CDH1;CDKN1A;CEBPB;CEBPD;CLU;CST3;CTNNB1;CXCL12;CYBB;DAPK1;ENPP2;ENTPD1;ETV6;FBXO32;FCGR1A;FLT3;FN1;FOXO3;FOXP3;GREB1;HMOX1;HP;HSPB1;ICOS;IL10;IL2RA;IL3RA;IL7;IRAK3;ITGB2;JUNB;KLF4;KLRK1;LTBP1;MAFB;MIR155HG;MYB;MYC;NT5E;OPRM1;OSM;PFN1;PLK1;PRF1;PRKCB;PRKCH;PTGS2;PTPN13;RGCC;RHOH;S100A9;SCGB3A1;SLC25A5;SOCS1;SOX6;STEAP4;STMN1;TF;TIMP1;TLR4;TNF;TPX2;VDR;XAF1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.2138087083697524	0.45267579022770155	0.20447827696958143	0.02693590733334994	0.045208955334715924	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.26320229451444799	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	STAT5A	2395	214	45	2	0.33131313131313128	0.018558225766224887	2393	True	estimable		ALK;CCND1;CCND3;CD24;CD36;CD69;CDKN1A;CDKN2B;CHORDC1;CITED2;CLNK;CSF3R;DLL1;EBF1;EPOR;FCGR1A;FKBP1A;FOXP3;GAS1;HBA1;HBB;HSPA8;IGF1R;IL10;IL18;IL2RA;IL7;IRF8;LEF1;MEF2C;MYC;NR3C2;OSM;PAX5;PDK4;PRF1;PTGS2;RGS16;RHOH;SCGB3A1;SLC10A1;SOCS1;TFRC;TLR2;TNF	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.2179987922486801	0.56743263867324489	0.25583090516382251	0.0266484832289005	0.04529434710843034	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.26320229451444799	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	E2F1	2395	314	61	2	0.24918032786885244	0.024990451075496672	2393	True	estimable		AURKB;BIRC5;BRCA1;CCL3;CCNA2;CCNB1;CCND1;CCND3;CCNE1;CDC6;CDK1;CDKN1A;CDT1;CTNNB1;DAPK2;DIABLO;DTL;DUSP1;DUT;FBN2;FBXL16;FGFR2;FHIT;FLT1;FOXO3;HELLS;HMGA1;IGF1R;JUN;KIF23;KIF2C;MAT2A;MCM10;MEFV;MEIS1;MYB;MYBL2;MYC;MYH10;NELL2;NUSAP1;OPRM1;PCNA;PDK4;PLK1;PMAIP1;POLE2;PPP1R13B;PTGS2;RASGEF1B;RASGRP1;RRM2;SERPINE2;SLC11A1;STMN1;TK1;TNF;TOP2A;TYMS;UHRF1;WWOX	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.1922877076041787	0.48332805442567855	0.22046743807813399	0.028454738991374955	0.044770352732650405	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.26555781315039284	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MITF	2395	111	15	2	0.26666666666666672	0.0062361889413861714	2393	True	estimable		ACP5;CD40;CDH1;CDK6;CDKN1A;HP;KIT;LYN;MKI67;MYL4;PRF1;PRKCB;PTGS2;SPIB;TG	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.1884947632450151	0.96587046727115533	0.44134008611425696	0.028729938849603908	0.044693049023897029	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.26555781315039284	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	RBPJ	2395	155	30	2	0.47816091954023004	0.012446914084096813	2393	True	estimable		ACTA2;ADAM19;AHSP;ATP5PD;BIRC5;CCND3;CD40;CDK6;CDKN1A;DUSP1;FCER1G;FCER2;FHL1;FLT4;FOXP3;GATA2;HBB;HES1;IGHM;IL10;LFNG;MYC;NFKBIA;NRG1;PDCD1;PDLIM7;PTGS2;TAGLN;TCF7;U2AF1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.1335138141705623	0.66652914155576892	0.31240910517136389	0.032984036823656637	0.043572397036789549	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.28201351484226428	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	SMARCA1	2395	54	11	1	0	0.0045737168251177704	2393	True	estimable		BGLAP;BRCA1;CDH1;CEBPB;CLC;EPB42;HBB;HMOX1;IL10;PLK1;TYMS	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.1347930077543058	1.1002089404284847	0.51537031292127422	0.032879242680692061	0.0435984721503603	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.28201351484226428	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	USF1	2395	226	31	1	0	0.012781431658478139	2393	True	estimable		APP;BGLAP;CCNB1;CCND1;CD40;CEACAM1;CYP27A1;DPP4;DUSP1;EXT1;FCER1G;FCGRT;GK;HBB;HMOX1;HP;IGFBP3;LAT;LIPC;LIPE;MAT2A;MYC;PDLIM7;PRKAR2B;PRKG1;PTGS2;RUNX2;SERPINE2;SLC19A1;TRIM25;TYMS	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.1369950950140173	0.65882027585761982	0.30829283482903752	0.032699511307674206	0.043643359342652607	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.28201351484226428	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	TBP	2395	166	32	1	0	0.0131881547989668	2393	True	estimable		APP;BGLAP;CAMK4;CCNA2;CCNB1;CDKN1A;CLC;CYP1B1;CYP27A1;ELANE;ETS2;FCGR1A;FN1;FOXP3;HBB;HMOX1;IGF1R;IGFBP3;IGFBP4;IGFBP7;IL2RA;JUN;LARGE1;LAT;MT-ATP6;MYB;MYC;NFKBIA;PTGS2;RNASE1;TFRC;TPI1	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.1192088362829162	0.64319369246231595	0.30350651688980079	0.034175550724912039	0.043280797961138019	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.28507410604682726	False	not_significant
GZMB CD8 T cell:NBM-NDMM	exploratory_lodo_conserved_features	GZMB CD8 T cell	NBM	NDMM	NBM − NDMM	group_a_minus_group_b	signed_statistic	condition_a_minus_condition_b	full_unadjusted_DESeq2_log2FoldChange	CAP-DESEQ-003	2564b7e31a39edfe2f0805880813067806936b0c00ec9e8f96eda914cd590f04	CollecTRI	human	MECOM	2395	19	7	2	0.95238095238095244	0.0029224069219674102	2393	True	estimable		CA3;CSF1R;GATA1;GATA2;PBX1;SMAD7;ZBTB16	549994e1222127f5486dc5c0c871f782bbbcbb7fc97d07f9f840021101f66bd8	2.098836147592841	1.3532436984929108	0.64475909662836162	0.03593589041039133	0.042865492874435564	slope_t_statistic	documented_decoupler_v2_ulm_formula	0.29262082191318656	False	not_significant
